1590,Цыпленок бройлер Дзержинка кг,https://arbuz.kz/image/f/240757-cyplenok_broiler_dzerzhinka_kg.jpg,940,Дзержинка,"Цыпленок бройлер – это продукт для приготовления множества блюд: супов и бульонов, вторых блюд и даже закусок. Цыпленка можно обжаривать на сковороде, запекать в духовке, готовить на гриле или мангале. А отварное мясо – лучший диетический продукт.",Мясо
1591,Филе минтая Agama замороженное 400 г,https://arbuz.kz/image/f/218969-39-file_mintaya_agama_s_ru.jpg,2813,Agama," ,Зона вылова: Тихий океан",Рыба
1592,Сборная солянка с копченой кониной и каперсами,https://arbuz.kz/image/f/250793-sbornaya_solyanka_s_kopchenoi_koninoi_i_kapersami.jpg,3100,Rest&Cook,"Мясной микс (конина,копченая, говядина,копченая, говядина,отварная, индейка,копченая, сосиски говяжьи,вареные): 150 гр,Бульон говяжий п/ф: 500 гр,Картофель отварной п/ф:,100 гр,Каперсы: 20 гр,Маслины: 25 гр,Огурец солёный: 50 гр,Сметана: 50 гр,Томатная паста: 40 гр,Лимон: 1 шт,Лук репчатый: 50 гр,Укроп: 10 гр,Лавровый лист: 2 шт,соль, перец, растительное масло.,, нож, доска, кастрюля с толстым дном., 10 минут.,Пищевая ценность на 100 грамм продукта: белки - 3,73, жиры - 4,21, углеводы - 3,41. Энергетическая ценность: 68,01 ккал.,При заказе вы можете ориентироваться на уровни сложности. Сложность данного блюда - 1.",Наборы продуктов с рецептами
1593,Соус Midori с чили и манго 360 г,https://arbuz.kz/image/f/247173-sous_midori_s_chili_i_mango_360_g.jpg,1455,Midori,"Соус «Манго-Чили» — азиатский островатый соус с фруктовой сладостью. Аромат свежих тропических фруктов в сочетании с умеренной остротой превратит Ваши блюда в настоящий шедевр тайской кухни. «Манго-Чили» идеально подойдет к мясу, рыбе или морепродуктам, а так же простым блюдам из риса и овощей!",Азиатская кухня
1594,Колбаса Ал Халал Мусульманская высший сорт копченая кг,https://arbuz.kz/image/f/232084-kolbasa_al_halal_musulmanskaya_vysshii_sort_kg.jpg,2535,Ал Халал,"Полукопченая колбаса изготовлена без добавления свинины. Подходит для приготовления бутербродов и сэндвичей, а также в составе мясной тарелки для праздничного стола.,говядина, мясо птицы, жир говяжий, белковые добавки, чеснок, нитритно-посолочная смесь, специи, регулятор кислотности Е451, усилитель вкуса Е621, краситель Е124, декстроза.",Колбасы
1595,Пельмени Koketai с индейкой 500 г,https://arbuz.kz/image/f/247444-pelmeni_koketai_s_indeikoi_500_g.jpg,1310,Koketai,"Пельмени Koketai отличаются сытностью сочетанию свежего мяса индейки и сочного лука.,Состав: (начинка) фарш из индейки, лук репчатый, соль поваренная пищевая, перец чёрный молотый; (тесто) мука пшеничная высшего сорта, яйцо куриное, вода питьевая, соль поваренная пищевая.",Замороженные продукты
1596,Сыр Брест-Литовск Российский брусок 45% 200 г Беларусь,https://arbuz.kz/image/f/232708-syr_brest-litovsk_rossiiskii_brusok_45_200_g_belarus.jpg,860,Брест-Литовск," Изготовлен из молока коровьего нормализованного пастеризованного с использованием закваски на основе молочнокислых мезофильных и термофильных бактерий; соли поваренной пищевой выварочной (содержит агент антислеживающий - ферроцианид калия); консерванта - нитрата натрия; красителя натурального ""Аннато экстракт"" (краситель - аннато, регулятор кислотности - гидроксид калия). ",Сыр
1597,Помидоры Le Bonta вяленые в масле 314 мл,https://arbuz.kz/image/f/247267-pomidory_le_bonta_vyalenye_v_masle_314_ml.jpg,2600,Le Bonta,"Вяленые помидоры, приправленные оливковым маслом. Типичное средиземноморское блюдо станет любимым на вашем столе. Его можно использовать как самостоятельную закуску, так и в приготовлении разнообразных блюд. Вяленые томаты от служат ингредиентом в приготовлении пиццы, пасты, несладкой выпечки и прочих блюд. ",Консервы
1598,Смесь Тестовъ для выпечки брауни без глютена 400 г,https://arbuz.kz/image/f/234068-smes_testov_dlya_vypechki_brauni_bez_glyutena_400_g.jpg,1465,Тестовъ,"Смесь разработана специально для тех, кто решил отказаться от глютена в рационе. По вкусу и простоте приготовления не уступает традиционной выпечке на пшеничной муке.,сахар, мука рисовая, крахмал кукурузный, какао-порошок, соль, ароматизатор «Ванилин», стабилизатор (камедь ксантановая), разрыхлитель (Е500ii), регуляторы кислотности (Е341i, Е450i). Возможно наличие следов яичных продуктов и молока.",Мука
1599,Крупа пшеничная Асан 450 г,https://arbuz.kz/image/f/226774-krupa_pshenichnaya_asan_450_g.jpg,117,Асан,"Пшеничной называют крупу, произведённую из смолотой пшеницы твёрдых сортов (дурум). Пшеничную крупу используют для приготовления супов, каш, начинок для дичи или запечённых мясных продуктов. Каши из пшеничной крупы варят жидкие, рассыпчатые, на воде или молоке. Пшеничная крупа отлично сочетается с рисом и пшеном, потому что имеет одинаковое время варки и пропорции с водой 1:2. Пшеничная крупа при варке сохраняет форму, хорошо разваривается и не слипается.",Крупы
1600,Макароны Makfa томатные 500 г,https://arbuz.kz/image/f/176798-makarony_makfa_tomatnye_500_g.jpg,395,Makfa,"Томат содержит богатый комплекс необходимых для человека полезных веществ, витаминов и минералов., ",Паста
1601,Мед Olevi с миндалем и ядрами абрикоса 320 г,https://arbuz.kz/image/f/244216-med_olevi_s_mindalem_i_yadrami_abrikosa_230_g.jpg,1456,Olevi,"Состав: мед, миндаль, ядра абрикоса.",Мед
1602,Яблоко BioClub вакуумной сушки 50 г,https://arbuz.kz/image/f/247665-yabloko_bioclub_vakuumnoi_sushki_50_g.jpg,480,Bio Club,"Фрукты легко сушатся, сохраняют состав и аромат свежих яблок, хорошо хранятся. Из сушеных плодов можно приготовить десерты, их добавляют в компоты и другие блюда, едят в сухом виде.",Орехи
1603,Клубника BioClub вакуумной сушки 50 г,https://arbuz.kz/image/f/247666-klubnika_bioclub_vakuumnoi_sushki_50_g.jpg,1015,Bio Club,Клубника сушеная в вакууме,Орехи
1604,Смородина BioClub вакуумной сушки 50 г,https://arbuz.kz/image/f/247667-smorodina_bioclub_vakuumnoi_sushki_50_g.jpg,1120,Bio Club,Смородина вакуумной сушки.,Орехи
1605,Барбарис BioClub вакуумной сушки 50г,https://arbuz.kz/image/f/247668-barbaris_bioclub_vakuumnoi_sushki_50g.jpg,570,Bio Club,Барбарис вакуумной сушки.,Орехи
1606,Боярышник BioClub вакуумной сушки 80 г,https://arbuz.kz/image/f/247676-boyaryshnik_bioclub_vakuumnoi_sushki_80_g.jpg,545,Bio Club,Боярышник вакуумной сушки,Орехи
1607,Малина BioClub вакуумной сушки 50 г,https://arbuz.kz/image/f/247678-malina_bioclub_vakuumnoi_sushki_50_g.jpg,1315,Bio Club,Малина вакуумной сушки,Орехи
1608,Ежевика BioClub вакуумной сушки 50 г,https://arbuz.kz/image/f/247680-ezhevika_bioclub_vakuumnoi_sushki_50_g.jpg,1315,Bio Club,Ежевика вакуумной сушки,Орехи
1609,Шиповник BioClub вакуумной сушки 80 г,https://arbuz.kz/image/f/247682-shipovnik_bioclub_vakuumnoi_sushki_80_g.jpg,440,Bio Club,Шиповник вакуумной сушки.,Орехи
1619,Лепестки миндальные Polezzno 100 г,https://arbuz.kz/image/f/224850-lepestki_mindalnye_polezzno_100_g.jpg,1609,Polezzno,"Одно из самых изысканных украшений для  вашей выпечки – миндальные лепестки. Тончайшие, абсолютно натуральные, полезные и эффектные. С ними не сравнится ни одна «химическая» посыпка!,Миндальные лепестки – настоящий миндаль, очищенный от кожицы, высушенный и нарезанный на тонкие пластинки.,Миндальные лепестки прекрасно дополнят не только ваши кондитерские шедевры, но и мюсли, супы и даже блюда из рыбы! Аромат, превосходный внешний вид и вкус миндаля – вот секрет успеха миндальных лепестков.,Рецепты:,1.Миндальный тарт с яблоками.,Украшение: миндальные лепестки 3ст.л , мята 2 веточки. Тесто: сахар 90г, масло сливочное 120г, ванильный сахар 1 ч.л., мука 200г, соль щепотка, вода 2 ст.л. Начинка: яблоки 2 шт, йогурт 300мл, яйцо 3 шт, ванильный сахар 2ч.л., сахар 50г.,Застелите дно разъемной формы пекарской бумагой. Замесите тесто. Распределите руками по форме, сделав бортики и наколов вилкой. Уберите форму в холодильник на полчаса. Яблоки нарежьте тонкими пластинами, выложете в форму кругами. Смешайте йогурт и яйца, полейте смесью яблоки. Посыпьте тарт сахаром и миндальными лепестками. Выпекайте около 50 минут.,2.Французский миндальный кекс,110 г сливочного масла, 150г сахара, 3 яйца, 90 г миндальной муки, 40 г пшеничной муки, 1/2 ч.л. разрыхлителя, щепотка соли, 1 ст.л. молока, 1 ч.л. ванильного сахара, 4 ст.л. миндальных лепестков, сливочное масло и мука для смазывания формы.,Взбиваем масло, сахар, ванильный сахар и яйца до однородной консистенции. Добавляем муку, разрыхлитель, соль, миндальную муку, молоко. Еще раз взбиваем.,Разъемную форму смазываем маслом и присыпаем мукой. Выкладываем тесто в форму, разравниваем и посыпаем миндальными лепестками.,Выпекаем при 180 градусах на 30-40 минут. Чтобы кекс не пригорел  сверху, через 10 минут запекания накройте его фольгой и выпекайте еще 20мин. Проверьте готовность деревянной зубочисткой.",Орехи
1627,Ядра Дихан подсолнечника жареные 200 г,https://arbuz.kz/image/f/229504-yadra_dihan_podsolnechnika_zharenye_200_g.jpg,390,Дихан,"Ядра подсолнечника — кладезь компонентов для красоты, молодости и здоровья. В ста граммах продукта содержится все необходимое для сохранения тонуса и жизненных сил кожи, волос, сердца и сосудов. Кроме того, в семенах содержится растительная клетчатка, улучшающая работу кишечника. Почти на восемьдесят процентов каждое ядро состоит из жиров, из которых лишь 20% составляют насыщенные. Холестерина в продукте нет вообще, поэтому на здоровье сосудов и кровеносной системы его употребление не отражается. ",Орехи
1629,Ядра Дихан подсолнечника жареные соленые 200 г,https://arbuz.kz/image/f/229505-yadra_dihan_podsolnechnika_zharenye_solenye_200_g.jpg,455,Дихан,"Ядра подсолнечника — кладезь компонентов для красоты, молодости и здоровья. В ста граммах продукта содержится все необходимое для сохранения тонуса и жизненных сил кожи, волос, сердца и сосудов. Кроме того, в семенах содержится растительная клетчатка, улучшающая работу кишечника. Почти на восемьдесят процентов каждое ядро состоит из жиров, из которых лишь 20% составляют насыщенные. Холестерина в продукте нет вообще, поэтому на здоровье сосудов и кровеносной системы его употребление не отражается. ",Орехи
1630,Арахис Дихан жареный соленый 200 г,https://arbuz.kz/image/f/229510-arahis_dihan_zharenyi_solenyi_200_g.jpg,780,Дихан,"Вещества, содержащиеся в арахисе, укрепляют иммунную и нервную системы, способствуют скорейшему восстановлению организма после физических нагрузок. Применение ореха в пищу способствует улучшению памяти, зрения, слуха. Полезен арахис на стадиях восстановления после тяжелых болезней и в период реабилитации от травм.",Орехи
1631,Арахис Дихан в кокосовой глазури 200 г,https://arbuz.kz/image/f/229511-arahis_dihan_v_kokosovoi_glazuri_200_g.jpg,500,Дихан,"Польза арахиса для организма человека неоценима из-за значительного содержания жизненного необходимых веществ. При регулярном употреблении продукта можно предотвратить возникновение и развитие ряда нежелательных болезней. Арахис отличается высокой концентрацией антиоксидантов и ненасыщенных кислот жирного типа. Орехи арахиса полезны жиром, в котором отсутствует холестерин, что доказано многочисленными исследованиями, делающим его безопасным продуктом для сосудов.",Орехи
1632,Арахис Дихан в какао глазури 200 г,https://arbuz.kz/image/f/229512-arahis_dihan_v_kakao_glazuri_200_g.jpg,500,Дихан,"Польза арахиса для организма человека неоценима из-за значительного содержания жизненного необходимых веществ. При регулярном употреблении продукта можно предотвратить возникновение и развитие ряда нежелательных болезней. Арахис отличается высокой концентрацией антиоксидантов и ненасыщенных кислот жирного типа. Орехи арахиса полезны жиром, в котором отсутствует холестерин, что доказано многочисленными исследованиями, делающим его безопасным продуктом для сосудов.",Орехи
1633,Арахис Дихан в сахарной глазури 200 г,https://arbuz.kz/image/f/229513-arahis_dihan_v_saharnoi_glazuri_200_g.jpg,475,Дихан,"Арахис богат витаминами, минералами и антиоксидантами полезными для здоровья человека. Кстати в жаренном арахисе антиоксидантов содержится на 25 % больше, чем в сыром. Хрустите на здоровье и с удовольствием!",Орехи
1635,Фисташки Golden Nuts 60 г,https://arbuz.kz/image/f/234913-fistashki_golden_nuts_60_g.jpg,737,Golden Nuts,"Фисташки с солью востребованы в кулинарии в качестве самостоятельной закуски к вину или пиву, дополнение к салатам, сырной тарелке и другим холодным закускам. Фисташки прекрасно сочетаются с мясными блюдами, орехами фаршируют индейку и гуся, добавляют в паштеты и рагу.",Орехи
1636,Фисташки Peyman неочищенные 130 г,https://arbuz.kz/image/f/236207-fistashki_peyman_neochishennye_130_g.jpg,3130,Peyman,"Peyman ""Dorleo"" фисташки неочищенные - это орехи, которые прежде чем попасть на прилавок проходят тщательный отбор и специальную обработку. Благодаря чему орехи Peyman такие вкусные и всегда свежие и качественные.",Орехи
1637,Фундук Peyman сушеный 150 г,https://arbuz.kz/image/f/236481-funduk_peyman_sushenyi_150_g.jpg,1595,Peyman,"Фундук очищенный сушеный — это сильный антиоксидант. Содержит такие витамины, как В, С, А, В2 и другие полезные витамины для нервной системы и сердца. Употребление орехов оказывает на организм благотворное действие и дарит вам здоровье.",Орехи
1638,Фундук Peyman очищенный жареный 130 г,https://arbuz.kz/image/f/236491-funduk_peyman_ochishennyi_zharenyi_130_g.jpg,1877,Peyman,"Фундук — кладезь минеральных элементов. Из-за высокого содержания кобальта в плодах лещины ими рекомендует питаться вегетарианцам и спортсменам, чтобы поддерживать мышечный тонус и не терять вес. Рекордное количество марганца в фундуке укрепляет нервную систему. Благодаря большому проценту меди орехи повышают иммунитет, очень важны для растущего организма. 73 г фундука содержат дневную норму токоферола – витамина молодости!",Орехи
1639,Фундук Peyman очищенный соленый 130 г,https://arbuz.kz/image/f/236492-funduk_peyman_ochishennyi_solenyi_130_g.jpg,1689,Peyman,"Фундук — кладезь минеральных элементов. Из-за высокого содержания кобальта в плодах лещины ими рекомендует питаться вегетарианцам и спортсменам, чтобы поддерживать мышечный тонус и не терять вес. Рекордное количество марганца в фундуке укрепляет нервную систему. Благодаря большому проценту меди орехи повышают иммунитет, очень важны для растущего организма. 73 г фундука содержат дневную норму токоферола – витамина молодости!",Орехи
1640,Нут Peyman белый 70 г,https://arbuz.kz/image/f/236496-nut_peyman_belyi_70_g.jpg,393,Peyman,"Нут традиционно является основой блюд восточной кухни – хумуса и фалафеля. Из нута готовят супы-пюре, пловы, паштеты, котлеты и печенья. Нут отлично сочетается с томатами, чесноком, свежей зеленью и пряными травами.",Орехи
1641,Нут Peyman соленый 70 г,https://arbuz.kz/image/f/236497-nut_peyman_solenyi_70_g.jpg,393,Peyman,"Нут традиционно является основой блюд восточной кухни – хумуса и фалафеля. Из нута готовят супы-пюре, пловы, паштеты, котлеты и печенья. Нут отлично сочетается с томатами, чесноком, свежей зеленью и пряными травами.",Орехи
1642,Микс Peyman классический 150 г,https://arbuz.kz/image/f/236498-miks_peyman_klassicheskii_150_g.jpg,1408,Peyman,"Ореховое ассорти Peyman серии Dorleo Mix — это натуральные орехи, упакованые в стерильных условиях, проходящие тщательный контроль свежести, качества и соответствия стандартам. Ореховое ассорти состоит из ядер орехов кешью, миндаля, фисташки и фундука. Рекомендуется употреблять в качестве закуски.,: Фисташки очищенные соленые, миндаль очищенный соленый, орехи кешью очищенные соленые, фундук очищенный.",Орехи
1643,Микс Peyman ароматизированный 150 г,https://arbuz.kz/image/f/236499-miks_peyman_aromatizirovannyi_150_g.jpg,1547,Peyman,"Состав: Виноград, инжир, кешью., клюква, фисташки",Орехи
1646,Орех грецкий Дихан 200 г,https://arbuz.kz/image/f/246954-oreh_greckii_dihan_200_g.jpg,1620,Дихан,"Грецкий орех нашёл широкое применение во всех направлениях кулинарного искусства, его используют для приготовления закусок, первых блюд, горячих мясных кушаний, соусов, гарниров и особенно десертов. Отлично сочетаются грецкие орехи с баклажанами, яйцами, свежей зеленью, мёдом, сухофруктами и специями.",Орехи
1647,Миндаль Дихан 200 г,https://arbuz.kz/image/f/246955-mindal_dihan_200_g.jpg,1755,Дихан,"Миндаль употребляют самостоятельно, в виде перекуса и как добавление к сухофруктам и орехам.миндаль добавит пикантные нотки и восхитительный аромат сдобной выпечке, бисквитам, маффинам и блинчикам.",Орехи
1648,Фисташки Дихан 200 г,https://arbuz.kz/image/f/246956-fistashki_dihan_200_g.jpg,1890,Дихан,"Фисташки востребованы в кулинарии в качестве самостоятельной закуски к вину или пиву, дополнение к салатам, сырной тарелке и другим холодным закускам. Фисташки добавляют в тесто для бисквитов, печенья, пудинги и мороженое.",Орехи
1652,Мёд Берестов ИммунUP с элеутерококком и кедровой живицей 200 г,https://arbuz.kz/image/f/244875-m_d_berestov_immunup_s_eleuterokokkom_i_kedrovoi_zhivicei_200_g.jpg,3220,Берестов,"ИммунUP — это синергия пользы мёда, кедровой живицы и растительных компонентов, известных своими иммуномоделирующими свойствами, для поддержки иммунитета и повышения тонуса организма! Линейка ""ИммунUP"" разработана НИИ мёда и пчелопродуктов и не имеет аналогов.,Кедровая живица, в составе которой много смоляных кислот, обладает разносторонней физиологической активностью, сильным противовоспалительным, противомикробным, противовирусным, ранозаживляющим действием, стимулирует иммунологические процессы. Элеутерококк содержит элеутерозиды — адаптогены, которые оказывают возбуждающее влияние на кору головного мозга и связаны с повышением образования энергетических резервов в организме.,Благодаря им элеутерококк обладает выраженным тонизирующим действием, повышает сопротивляемость организма к большому числу вредных факторов, ослабляет проявления стресса. Благодаря включению этих мощных природных компонентов мёд «ИммунUP» с элеутерококком и кедровой живицей помогает укрепить иммунитет, улучшить внимание, память и общее самочувствие, а также повышает сопротивляемость организма к вредным факторам.,• укрепляет иммунитет,• повышает сопротивляемость организма к вредным факторам,• улучшает внимание, память и общее самочувствие,• нормализует работу сердечнососудистой системы",Мед
1653,Мёд Берестов ИммунUP с прополисом и кедровой живицей 200 г,https://arbuz.kz/image/f/244880-m_d_berestov_immunup_s_propolisom_i_kedrovoi_zhivicei_200_g.jpg,3220,Берестов,"ИммунUP — это синергия пользы мёда, кедровой живицы и растительных компонентов, известных своими иммуномоделирующими свойствами, для поддержки иммунитета и повышения тонуса организма! ,Кедровая живица, в составе которой много смоляных кислот, обладает разносторонней физиологической активностью, сильным противовоспалительным, противомикробным, противовирусным, ранозаживляющим действием, стимулирует иммунологические процессы. Прополис содержит флавоноиды, которые нейтрализуют свободные радикалы, вызывающие окислительное повреждение клеток организма. Благодаря своему антибактериальному действию прополис является «натуральным антибиотиком».,Благодаря включению этих мощных природных компонентов мёд «ИммунUP» с прополисом и кедровой живицей способствует очищению сосудов, помогает предотвратить развитие болезней верхних дыхательных путей и укрепить иммунитет!",Мед
1655,Мёд Берестов ИммунUP с маточным молочком и кедровой живицей 200 г,https://arbuz.kz/image/f/244876-m_d_berestov_immunup_s_matochnym_molochkom_i_kedrovoi_zhivicei_200_g.jpg,3120,Берестов,"ИммунUP — это синергия пользы мёда, кедровой живицы и растительных компонентов, известных своими иммуномоделирующими свойствами, для поддержки иммунитета и повышения тонуса организма!,Кедровая живица, в составе которой много смоляных кислот, обладает разносторонней физиологической активностью, сильным противовоспалительным, противомикробным, противовирусным, ранозаживляющим действием, стимулирует иммунологические процессы. Маточное молочко содержит деценовые кислоты — важный компонент клеточной мембраны.,Любое патологическое изменение в организме связано с нарушением функции мембраны клетки. Деценовые кислоты способ ствуют её восстановлению.,Благодаря включению этих мощных природных компонентов мёд «ИммунUP» с маточным молочком и кедровой живицей помогает укрепить иммунитет, улучшить внимание, память и общее самочувствие, а также повысить трудоспособность и жизненный тонус!,• укрепляет иммунитет,• нормализует сон,• повышает трудоспособность и жизненный тонус,• улучшает внимание, память и общее самочувствие",Мед
1656,Мед Good Traditions с грецким орехом 300 г,https://arbuz.kz/image/f/248225-med_good_traditions_s_greckim_orehom_300_g.jpg,2485,Good Traditions,"100% натуральный продукт! Мёд «Домашние традиции» - великолепное лекарство и кладезь витаминов, созданное самой природой! Попробуйте качественный натуральный мёд из цветочной палитры трав Алтая.",Мед
1657,Бокс подарочный Olevi 840 г,https://arbuz.kz/image/f/244240-boks_podarochnyi_olevi_840_g.jpg,5000,Olevi,"Состав: чай Ahmad Tea (черный байховый листовой цейлонский), мед Olevi 2 шт.",Мед
1659,Мёд Потапыч натуральный Майский ст/бан 250 г,https://arbuz.kz/image/f/226924-m_d_potapych_naturalnyi_maiskii_st_ban_250_g.jpg,1705,Потапыч,"Мед – сладкая тягучая жидкость, производимая медоносными пчелами из цветочного нектара в результате ферментативной обработки в зобе насекомого. Во все времена мед был важной составляющей культурных традиций. Мед подносили только властителям и богачам. Он обязательно присутствовал в погребальных обрядах египтян и скифов, его использовали как альтернативу золоту для уплаты налогов во времена Марка Аврелия и Юлия Цезаря.",Мед
1660,Мёд Потапыч натуральный Горный ст/бан 250 г,https://arbuz.kz/image/f/226925-m_d_potapych_naturalnyi_gornyi_st_ban_250_g.jpg,1449,Потапыч,"Мед – сладкая тягучая жидкость, производимая медоносными пчелами из цветочного нектара в результате ферментативной обработки в зобе насекомого. Во все времена мед был важной составляющей культурных традиций. Мед подносили только властителям и богачам. Он обязательно присутствовал в погребальных обрядах египтян и скифов, его использовали как альтернативу золоту для уплаты налогов во времена Марка Аврелия и Юлия Цезаря.",Мед
1661,Мёд Потапыч натуральный Липовый ст/бан 250 г,https://arbuz.kz/image/f/226927-m_d_potapych_naturalnyi_lipovyi_st_ban_250_g.jpg,1705,Потапыч,"Мед – сладкая тягучая жидкость, производимая медоносными пчелами из цветочного нектара в результате ферментативной обработки в зобе насекомого. Во все времена мед был важной составляющей культурных традиций. Мед подносили только властителям и богачам. Он обязательно присутствовал в погребальных обрядах египтян и скифов, его использовали как альтернативу золоту для уплаты налогов во времена Марка Аврелия и Юлия Цезаря.",Мед
1662,Мёд Sun-Bee Altai Алтайский Натуральный 1.2 л,https://arbuz.kz/image/f/226181-m_d_sun-bee_altai_altaiskii_naturalnyi_1_2_l.jpg,3120,Sun-Bee Altai,"Натуральный цветочный мед, собранный в экологически чистом алтайском крае станет не только вкусным лакомством, но и эффективным средством для лечения недугов.",Мед
1663,Мёд Sun-Bee Altai Алтайский Натуральный 300 г,https://arbuz.kz/image/f/226185-m_d_sun-bee_altai_altaiskii_naturalnyi_300_ml.jpg,859,Sun-Bee Altai," Алтайский мед - понятие, объединяющие мед разных сортов, собранного на территории Алтайского края. Алтай удивительно разнообразен и одновременно гармоничен.        Здесь высокие горы соседствуют с бескрайними равнинами, а непроходимая тайга - с огромными пахотными полями. ,   На Алтае растет более 500 видов растений, многие из них являются важнейшими медоносами. Гречиха, подсолнечник, донник, акация, дягиль и многие другие. Пчеловодство и сельское хозяйство развиваются на Алтае бок о бок, именно пчелы, опыляя цветки, способствуют богатому урожаю.,     Сколько видов растений, столько и сортов алтайского меда. Особенно ценится гречишный мед. Из полифлерных сортов(когда в состав меда входит пыльца нескольких растений) самые известные - это горный мед, таежный мед, цветочный мед.,     Горный алтайский мед не имеет себе аналогов. Это мед с насыщенным вкусом с легкой перчинкой. Он незаменим как общеукрепляющее, тонизирующие средство, особенно при умственном переутомлении. Горный алтайский мед используется в качестве успокаивающего средства при бессоннице, головной боли.,      Алтайский мед собирается в самых заповедных уголках края, обычно пасеки стоят в местах, не тронутых цивилизацией. Именно поэтому алтайский мед не только обладает уникальным вкусом и ароматом, но и целебными свойствами.",Мед
1664,Мёд Sun-Bee Altai Алтайский Натуральный 500 мл,https://arbuz.kz/image/f/226184-m_d_sun-bee_altai_altaiskii_naturalnyi_500_ml.jpg,1289,Sun-Bee Altai ,"Алтайский мед - понятие, объединяющие мед разных сортов, собранного на территории Алтайского края. Алтайудивительно разнообразен и одновременно гармоничен.",Мед
1665,Мёд Sun-Bee Altai Алтайский Натуральный 1 л,https://arbuz.kz/image/f/226183-m_d_sun-bee_altai_altaiskii_naturalnyi_1_l.jpg,2575,Sun-Bee Altai,"Натуральный цветочный мед, собранный в экологически чистом алтайском крае станет не только вкусным лакомством, но и эффективным средством для лечения недугов.",Мед
1666,Мёд Sun-Bee Altai Алтайский Натуральный 380 мл,https://arbuz.kz/image/f/226182-m_d_sun-bee_altai_altaiskii_naturalnyi_380_ml.jpg,1145,Sun-Bee Altai,"Натуральный цветочный мед, собранный в экологически чистом алтайском крае станет не только вкусным лакомством, но и эффективным средством для лечения недугов.",Мед
1667,Мёд Кызылмай с пантами марала 225 г,https://arbuz.kz/image/f/227605-m_d_kyzylmai_s_pantami_marala_225_g.jpg,1214,Кызылмай,"Высококачественный натуральный мед ""Кызылмай"" с пантами марала - ценнейший природный продукт, полезен для профилактики нарушений органов дыхания, пищеварения,нервной систем. Его универсальный тонизирующее действие проявляется при слабости сердечной мышцы, переутомлении, депресии, стрессах и при снижении потенции.",Мед
1668,Крем-мед Апивита 550 г,https://arbuz.kz/image/f/191287-krem-med_apivita_550_g.jpg,2860,Апивита,Крем-мед — кремообразный мёд с горного разнотравья. Особенно нежный и приятный вкус! ,Мед
1669,Мед Апивита элитный 550 г,https://arbuz.kz/image/f/191288-med_apivita_elitnyi_550_g.jpg,2860,Апивита,"Элитные и редкие сорта меда, обладающие особыми вкусовыми свойствами и ароматом: горно-лесное разнотравье, донник желтый, василек, син.,Мед восстанавливает и придает силы, моби­лизует защитные функции организма поднимает иммунитет.,75-80% этого продукта составляют углеводы (глюкоза, фруктоза, сахароза). Также в нем содержатся витамины (A, C, E, K и витамины группы B), органические кислоты, ферменты, минеральные соли (железа, меди, калия, натрия, магния, фосфора, йода, серы) и другие полезные для человеческого организма соединения. ,Мед обладает противовоспалительными, сильными бактерицидными и противовирусными свойствами.,Это позволяет использовать его при лечении многих болезней — от ангины и гриппа до пневмонии и туберкулеза легких; мед применяется при герпесе, молочнице, кожных заболеваниях, ожогах и других недугах.",Мед
1670,Мёд Потапыч натуральный липовый с дозатором 500 г,https://arbuz.kz/image/f/230425-m_d_potapych_naturalnyi_lipovyi_s_dozatorom_500_g.jpg,2719,Потапыч,"Мед из нектара цветущей липы укрепляет иммунитет, улучшает зрение, повышает жизненный тонус организма. Липовый мед широко известен своими антибактериальными свойствами, а также общеукрепляющим действием.",Мед
